RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
395161,188,"Topeka, KS",Msa,KS,76457,76521,76590,76730,76843,76981,77122,77244,77302,77354,77436,77542,78046,78575,79084,79172,79282,79424,79632,79789,79993,80144,80356,80566,80075,79485,78875,78967,79170,79317,79374,79579,79865,80288,80519,80694,81061,81531,82084,82543,82900,83237,83562,83851,84107,84270,84541,84867,85369,85798,86168,86314,86556,86873,87315,87705,88075,88417,88831,89260,89728,90143,90535,90882,91242,91589,91910,92190,92468,92748,93036,93335,93621,93917,94224,94552,94834,95119,95353,95657,95917,96230,96471,96724,96919,97158,97378,97660,97855,98120,98328,98740,99159,99688,100090,100509,100821,101180,101485,101872,102336,102618,103087,103292,103708,103930,104450,104941,105706,106336,107088,107563,108211,108933,109433,109753,109915,110225,110434,110513,110528,110662,110820,111081,111219,111448,111898,112538,113086,113461,113765,114150,114432,114717,115030,115388,115636,115797,115930,116168,116480,116886,117417,117943,118423,118659,118665,118510,118369,118252,118090,117982,117773,117477,116889,116463,116229,116323,116332,116461,116633,116875,117002,116831,116686,116573,116610,116631,116439,116093,115984,116038,115996,115789,115443,115086,114708,114440,114250,113826,113497,113078,112687,111885,111343,110888,110761,110948,111263,111329,111356,111300,111358,111329,111192,111583,111840,112142,112057,111707,111305,111132,111143,111188,111086,111058,111174,111165,110997,110652,110556,110736,111068,111423,111409,111619,111623,112008,112256,112294,112640,112895,113276,113312,113493,113560,113587,113568,113809,113837,113932,114171,114176,114416,114483,114609,114271,114065,114213,114403,114616,114899,115093,115046,114926,114914,114992,115470,115900,116343,116549,116866,117069,117236,117575,118226,119102,120182,121285,121864,122399,122744,123567,124240,125023,125418,125603,125790,125986,126352,126441,126619,126834,127345,127878,128185,128743,129576,130529,131225,131640,131920,132306,132936,133591,134117,134445,135016,135368,135712,136043,136526,137182
394813,189,"Macon-Bibb County, GA",Msa,GA,64646,64717,64790,64947,65080,65192,65296,65416,65549,65689,65848,66068,66343,66658,66981,67250,67531,67786,68078,68336,68624,68888,69195,69420,69608,69656,69677,69713,69875,70153,70455,70808,71127,71486,71765,72029,72246,72545,72861,73251,73544,73887,74137,74371,74515,74668,74752,74918,75091,75486,75819,76204,76443,76647,76865,77184,77637,78079,78682,79264,79923,80226,80581,80827,81250,81607,81996,82314,82535,82662,82727,82730,82798,82990,83252,83433,83602,83749,83864,83800,83786,83923,84169,84489,84736,85001,85158,85354,85471,85596,85814,86272,86751,87061,87182,87256,87401,87566,87781,87996,88295,88653,88923,89101,89206,89481,89835,90236,90410,90538,90686,90982,91294,91621,91977,92348,92745,93093,93435,93782,94142,94516,94808,95112,95379,95587,95727,95912,96141,96405,96654,96832,97031,97255,97546,97777,97790,97811,97901,98088,98308,98402,98426,98306,98125,97758,97329,96925,96648,96340,95936,95442,94830,94220,93650,93226,93027,92894,92682,92130,91831,91464,91127,90420,89735,89078,88480,87920,87336,86816,86433,86261,85881,85469,84992,84688,84319,83925,83403,82914,82341,81831,81194,80518,79874,79351,78958,78625,78272,77927,77671,77394,77124,76822,76662,76593,76528,76472,76425,76464,76686,76959,77275,77524,77812,78101,78389,78697,79035,79385,79755,80143,80512,80890,81240,81686,82154,82655,83093,83477,83851,84251,84606,84946,85266,85657,86108,86593,87079,87470,87761,87993,88174,88325,88456,88527,88602,88739,88836,88822,88614,88522,88645,88990,89481,90001,90515,91026,91402,91546,91651,91826,92302,92816,93271,93611,93745,93885,94174,94646,95386,96145,97037,97903,98687,99267,99824,100412,101176,101759,102216,102433,102649,102830,103321,103811,104563,105137,105728,106003,106301,106747,107345,107987,108515,109114,109414,109722,109808,110133,110461,111035,111528
394454,190,"Champaign-Urbana, IL",Msa,IL,,,,,,,,,84226,83615,83466,82922,82639,82387,82457,82702,83236,83807,84419,85133,85814,87090,87945,88775,89431,90333,91073,91569,91817,92182,92774,93188,93712,93779,93998,94820,95596,96275,96576,97182,97548,97892,97939,98287,98669,99150,99874,100064,100385,100352,100576,100600,101036,101452,102001,102528,103056,103652,104162,104477,104777,105203,105886,106526,107182,107430,107679,107511,107647,107722,108032,108635,109683,110945,111950,112599,112868,113235,113599,114172,114685,115129,115599,115921,115342,114286,113423,113603,114176,115079,116021,117380,118502,119667,120226,120730,121473,122737,123970,124807,125697,126833,128067,128727,129178,129567,130349,131157,132111,133065,133969,134750,135195,135016,134568,134323,134707,135341,136031,136738,137357,137849,138290,138690,139025,139536,140165,140920,141236,141281,141198,141263,141539,141807,141944,142106,142288,142330,142361,142302,142617,142880,143106,142969,142710,142353,142152,141757,141380,141168,140682,140136,139189,138597,138100,137857,137633,137322,136917,136488,136242,135986,136030,136106,136281,136191,136095,135994,136001,136010,136114,136299,136474,136622,136805,136788,137023,136953,136872,136358,135860,135545,135293,135001,134470,133859,133299,133007,132478,132344,132102,132280,132188,132095,131782,131513,131379,131420,131256,130987,130441,130083,129824,129735,129713,129645,129896,130239,130404,130445,130537,130760,131412,131703,132052,132057,132169,131953,131536,131070,131317,131683,132186,132261,132191,132211,132338,132463,132660,133416,134206,134948,135036,135111,135073,135398,135969,136482,136788,136913,136870,136771,136993,137379,137708,137906,138048,138453,138667,139276,139734,140920,142126,142834,142308,141573,140970,140935,141049,140936,140874,140055,139851,138780,137954,137063,137728,138804,140367,140943,141431,141853,141930,142673,142450,142876,142930,143926,144596,144454,143822,143623,143828,143955,144340,144490,145106,145511,146095,146112,145869,146107,146486
395171,191,"Tuscaloosa, AL",Msa,AL,90827,91036,91250,91573,91797,92046,92485,93099,93720,94419,95140,95844,96406,96906,97439,98039,98789,99445,99907,100173,100403,100436,100479,100616,101162,101646,101998,102342,102631,103015,103229,103353,103510,103764,103990,104161,104056,104096,104142,104340,104683,105037,105471,105899,106383,107093,107755,108315,108678,109019,109474,109837,110120,110360,110764,111309,111781,111823,111966,112182,112901,113587,114365,114997,115438,115722,115821,115911,116025,116371,116647,116932,116984,117059,116984,117095,117442,117880,118318,118623,119055,119498,119861,120222,120509,120909,121232,121532,121810,122223,122773,123365,123854,124172,124531,124776,125134,125442,125848,126124,126298,126494,126844,127341,127821,128505,129339,130243,131029,131626,132535,133630,134785,135557,135893,136047,136311,136673,136990,137460,138048,138849,139297,139662,140126,140930,141988,142986,143790,144416,145026,145646,146121,146520,146911,147328,147647,147772,147938,148338,148781,149047,149189,149150,149065,148823,148593,148402,148156,148198,147942,147522,146786,146199,145747,145431,145263,145049,144795,144533,144365,143965,143717,143391,143516,143408,143192,142668,142301,141974,141686,140914,140210,139556,139323,138960,138513,138211,137887,137614,137019,136641,136231,135819,135455,135068,134636,134183,133812,133808,133886,133940,134044,134231,134540,135616,136322,137241,137334,137728,137795,137570,137139,137351,137606,138004,138193,137944,137410,136401,136060,135958,136326,136798,137683,137913,137948,137784,138208,138958,140090,141220,142243,143035,143678,144115,144189,144092,144535,144472,144041,143369,143307,143942,144302,144563,144657,144561,144803,145394,146063,146758,146998,146961,146335,145458,144647,143820,143023,142919,142566,142260,141366,141355,141715,142542,143474,144226,145347,146488,147600,148362,149309,150435,151651,152134,152812,153439,153954,154726,155185,155780,156323,156890,157234,157565,158136,159278,160151,160810,161413,161769,162247,162729,163253,163788,164439,164985,165421,165582,165777,166056,166416
394483,192,"College Station, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123658,123931,124486,125558,126907,128063,128943,129484,129892,130281,130647,131012,131378,131923,132318,132493,132654,132851,133413,133849,134439,134902,135315,135645,135906,136397,136840,137362,136962,136818,136520,137097,137471,137960,138358,138766,139042,139007,138823,138692,138864,138993,139211,139371,139769,140055,140405,140564,140866,140971,141151,141061,141119,141187,141208,141007,140855,140941,141022,141142,141250,141566,142037,142692,143360,143848,144337,144593,144570,144381,144320,144321,144254,144115,143859,143538,143392,143402,143311,142957,142760,142426,142272,142047,142035,142064,142213,142483,142604,142632,142799,143527,144171,144859,144947,145350,145712,146483,147022,147448,147696,148089,148576,148878,149221,149688,150578,151339,151969,152334,152970,153785,154804,155812,156674,157814,158980,160290,161372,162340,163346,164343,165369,166369,167364,168465,169605,170525,171354,172149,173071,174110,175089,176189,177201,178271,179396,180580,181704,182818,184005,184999,186068,187030,188350,189515,190695,191614,192507,193056,193939,194808,195829,196724,197705,198841,199786,200702,201532,202429,203121,203837,204337,204768,205025,205592,206611,207618,208376,208635,209054,209485,209917,210322,210722,211338,211980,212487,212587,212650,212939,213669,214324,214995,215767
395103,193,"Sioux Falls, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126618,126528,126761,127231,128033,128751,129190,129569,129719,130028,130293,130831,131502,132476,133236,133798,133948,134278,134954,135706,136827,137845,138963,139647,140131,140607,141355,142191,143068,143829,144702,145650,146520,147222,147803,148578,149380,150209,150562,150842,151000,151403,151847,152221,152674,153086,153671,153961,154228,154258,154637,155092,155669,156058,156414,156845,157219,157644,157904,158261,158570,158981,159423,159850,160274,160608,160846,161010,161150,161302,161436,161649,161909,162245,162462,162457,162342,162073,161832,161435,161056,160592,160171,159678,159287,158870,158553,158585,158790,159045,159118,159306,159514,159567,159449,159331,159142,158947,158649,158287,157864,157494,157274,156960,156618,156739,156981,157279,157332,157517,157736,157848,157822,157904,158005,158273,158577,158522,158597,158722,159212,159646,160015,160446,161031,161663,162332,162890,163403,164010,164555,165085,165558,165941,166441,166978,167374,167658,167769,168038,168457,168948,169406,169727,170397,171176,171994,172382,173023,173785,174592,175178,175649,176431,177358,178436,178635,178891,179060,180081,181011,181914,183230,184696,186087,186783,187393,188094,189375,190543,191846,192824,193897,194949,195718,196525,197397,198614,199699,200757,201758,202671,203519,204132,204751,205279,205990,206798,208005,209323,210827,212042,213245,214426,215602,216574,217291,217799,218198,218566,219251,219968,220679,221140,221540,222004,222435,223132,223953,224938,225920,226822,227232
394455,194,"Charleston, WV",Msa,WV,68627,68654,68701,68804,68908,69030,69125,69205,69258,69356,69573,69830,69930,69998,70070,70373,70616,70868,71068,71412,71833,72339,72842,73354,74191,74946,75706,75933,76208,76375,76689,76991,77274,77419,77151,76703,76014,75671,75286,75188,75316,75609,75973,75857,75694,75266,75166,75285,75624,75904,76159,76438,76390,76356,76244,76483,76645,77047,77728,78424,79082,79271,79519,79694,80136,80502,80698,80860,80986,81176,81024,80849,80648,80643,80634,80505,80326,80179,80296,80510,80889,81261,81522,81579,81485,81670,81817,82417,83018,83487,83760,83895,84167,84233,84487,84985,85545,85941,86298,86271,86106,86168,86368,86708,86770,87161,87414,87592,87803,88177,88609,89089,89651,90115,90591,90804,91086,91048,91222,91402,91743,91879,92015,92092,92238,92290,92327,92668,93134,93875,94386,94765,94733,94764,94870,95252,95583,95987,96311,96465,96672,96785,96971,97214,97634,98151,98554,98848,99164,99406,99661,99837,99903,99829,99889,99906,100111,99914,99836,99636,99485,99391,99244,99232,99192,99198,99108,99033,98949,99142,99022,98879,98637,98604,98518,98380,98169,98075,97984,98049,97958,97880,97994,98199,98345,98204,98040,97999,97859,97824,97535,97202,96893,96670,96557,96293,96085,95807,95768,95541,95532,95157,95221,95195,95305,95368,95349,95462,95454,95682,95911,96085,96174,96371,96483,96665,96857,96902,96838,96684,96791,96817,96653,96670,96578,96655,96466,96344,95948,95781,95850,96197,96440,96882,97382,97929,98425,98855,99491,100095,100836,101166,101381,101295,101393,101206,101234,101083,101147,101049,100856,100706,100675,100976,101214,101483,101565,101571,101493,101516,101418,101407,101465,101270,100780,100297,100029,99899,99587,99418,99057,98695,98644,98608,98725,98812,99228,99480,99447,99134,98837,98619,98668,98716,98559,98407,98154,98066,97877,97789,97864,98116,98496
394334,195,"Appleton, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120814,120683,120936,121053,121310,121478,121898,122399,122790,122887,122840,122835,123031,123524,123800,124155,124338,124517,124685,124868,125341,125990,126775,127446,127907,128278,128541,129322,130205,131451,132055,132479,133103,134420,136050,137398,138569,139669,140671,141093,141331,141352,141777,142281,141731,140544,138946,138545,138391,138576,138740,138989,139068,139055,139112,139131,139552,139911,140412,140400,140365,140178,140102,140111,140306,140603,140743,140711,140807,141000,141159,141051,140949,140779,140722,140721,140738,140736,140629,140733,140832,141003,141221,141475,141485,141351,140879,140357,139851,139525,139407,139225,138957,138641,138143,137736,137326,137009,136889,136769,136674,136369,136102,135837,135590,135633,135742,135971,135918,135791,135460,135163,134746,134227,133576,133001,132543,131514,130548,129462,128837,128288,127637,127129,126521,126023,125458,124956,124407,124000,123790,123563,123671,123688,124403,124651,125233,125644,126276,126590,127174,128058,128609,129069,128979,129243,129327,130034,130419,131013,131255,131685,131445,130817,130515,130620,131251,131795,131899,131777,131926,132193,132708,133082,134158,135510,136930,137776,138097,137976,137868,137690,137410,137205,137077,137606,137808,138079,137783,138012,138605,139330,140370,141398,142823,144230,145499,145882,146205,146585,147519,148481,149252,150769,152168,153476,153653,153368,153466,154464,155909,157440,158879,159930,160942,161251,161647,162152,163641,165292,166617,167182,167611,167725,168311,169415,170456,171342,171946,172805,173406,174131,174960,176116,177192,178479,179348,180001,180778
394464,196,"Chico, CA",Msa,CA,,,,,,,,,,,,,107755,108228,108795,109567,110640,111624,112959,113952,114824,115478,116086,116699,117327,117940,118408,119154,119603,120131,120268,120678,121170,121822,122287,122624,122767,123218,123781,124643,125048,125493,125969,126666,127314,127948,129212,130763,132437,133479,134400,135225,136381,137449,137722,138294,139305,140994,142040,142746,143757,145297,146901,148397,149990,151622,153637,155488,157336,158750,160341,161981,163786,165425,167321,168957,170549,171897,173876,175886,178023,180263,182888,185797,188557,191670,194490,197948,200933,205082,208291,212668,216062,219918,222932,226608,230590,234110,236970,239298,242742,246381,250298,252793,255442,258637,262774,266737,269683,273277,277954,283678,288778,293276,298748,303716,308870,312413,316267,317456,318502,318537,320829,322358,323793,322959,320864,319262,318031,316132,312780,312429,313188,313612,310469,307570,305972,305441,304236,303737,303582,304174,303539,300111,296187,292692,290512,286884,281992,277346,274129,270318,265489,260507,255936,252349,249441,247816,245582,243143,239462,236170,233166,230473,229101,227357,227133,226760,225932,223005,220799,220238,221583,222185,221557,219824,217385,216082,214779,213244,211235,210477,209426,207544,204365,201991,199807,197976,196273,194185,192434,191870,191458,191070,190369,189624,189831,189968,191954,194235,196230,198054,199272,200662,202406,204371,207003,210699,214496,218285,220529,222796,225696,228133,230339,230864,231260,232095,233119,233865,233847,234106,234450,234886,234534,234593,235749,237640,239714,240013,240252,240234,240815,240869,240904,241244,242257,243726,244212,245215,246498,249002,251175,253181,254883,256784,258002,260048,262212,264780,266913,268189,268650,268572,268334,268195,268471,270051,273674,276530,278871,280461,282799,284850,286711,288470,291242,294402,297599,298898,298413,297985,298577,299829,300540,304000,310409,318865,324231,327392,329268,332625,336474,340414,343297,345498,347438,346875,343648,338363,334637,331871,329267
394459,197,"Charlottesville, VA",Msa,VA,123400,123502,123610,123811,123904,123926,123873,123908,124054,124316,124650,125017,124956,124863,124791,125185,125703,126237,126848,127468,128047,128629,129180,129764,130944,132112,133194,133667,134326,135223,136353,137380,138308,139007,139748,140444,141352,142360,143517,144575,145497,146430,147140,147880,148738,149798,150696,151656,152426,153389,154226,155317,156361,157308,158399,159585,160776,161876,163224,164611,165963,166979,168082,169218,170505,171762,172901,173989,175016,176162,177406,178714,180021,181523,183082,184708,186059,187454,188941,189996,190975,191756,193115,194364,195664,196630,197690,198786,200452,202100,203896,206214,208926,211955,213914,215936,217907,220929,224183,227477,230354,233785,237294,241330,244952,248637,252367,256426,260536,264151,267343,270765,274283,277135,279737,281287,283066,284228,286223,287846,289329,290363,291287,292018,292841,293911,294812,295615,296096,296911,297162,297433,297544,297844,298057,298135,297352,296400,295548,295769,295875,295798,294774,293597,292213,290997,289665,287926,287223,285825,284403,282041,280551,278694,277787,276761,276308,274683,273061,271386,269306,267749,266147,264926,262941,261548,260421,259504,258259,258068,257935,258419,258500,258679,258433,257561,256298,255603,255104,254520,253777,252672,251413,249913,248190,247421,246738,247175,248512,248866,248257,247589,246864,246481,246575,246664,247945,247793,248566,248393,248031,247846,248284,248733,249664,250326,251078,251609,251615,251855,251743,252156,252714,253228,253694,254171,254681,255252,255661,256301,256855,257749,258482,258886,258854,259017,259087,259419,259522,259869,259913,260191,260636,261168,261546,262015,262490,263013,263619,264178,264507,264673,265103,265388,265498,265635,266173,267000,268006,268931,269821,270448,271423,272403,273690,274924,276245,277287,277911,278490,279184,280130,281330,282889,284495,285851,286721,287356,287931,288407,289104,289598,290082,290536,291570,292549,293362,294080,295032,296228,297126,298260,299346,300584,301681,302645,302988,303208,303420,303781,304061,304198,304475
